file ; preprocess ; preprocesstime ; abs ; abstime ; solver ; result ; solvetime
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava ; 0:00.01  ; noabs ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava1 ; 0:00.00  ; 120sdatabs ; 0:00.97  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava1 ; 0:00.00  ; 120sdatabsacker ; 0:00.87  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava1 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 120sz3 ; sat      ; 0:00.91 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava1 ; 0:00.00  ; dataabs2 ; 0:00.03  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava1 ; 0:00.00  ; dataabs2acker ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava1 ; 0:00.00  ; dataabs2c2 ; 0:00.42  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava1 ; 0:00.00  ; dataabs2c2acker ; 0:00.86  ; 120sz3 ; timeout solver      ; 2:00.40 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava1 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava2 ; 0:00.00  ; 120sdatabs ; 0:00.82  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava2 ; 0:00.00  ; 120sdatabsacker ; 0:00.80  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava2 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; sat      ; 0:01.23 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava2 ; 0:00.00  ; dataabs2 ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava2 ; 0:00.00  ; dataabs2acker ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava2 ; 0:00.00  ; dataabs2c2 ; 0:00.36  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava2 ; 0:00.00  ; dataabs2c2acker ; 0:00.96  ; 120sz3 ; timeout solver      ; 2:00.96 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava2 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjava ;  ; dataabs2c2acker ;  ; 120sz3 ;  ; 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:01.39  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:01.21  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.01  ; 120sz3 ; sat      ; 0:05.57 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted ; 0:00.00  ; dataabs2 ; 0:00.05  ; 120sz3 ; sat      ; 0:00.30 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted ; 0:00.00  ; dataabs2acker ; 0:00.05  ; 120sz3 ; sat      ; 0:00.32 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted ; 0:00.00  ; dataabs2c2 ; 0:00.67  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted ; 0:00.00  ; dataabs2c2acker ; 0:01.04  ; 120sz3 ; error solver      ; 1:36.48 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted1 ; 0:00.01  ; 120sdatabs ; 0:01.87  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted1 ; 0:00.01  ; 120sdatabsacker ; 0:01.68  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted1 ; 0:00.01  ; 30svaphor ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.11 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted1 ; 0:00.01  ; dataabs2 ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted1 ; 0:00.01  ; dataabs2acker ; 0:00.07  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted1 ; 0:00.01  ; dataabs2c2 ; 0:00.62  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted1 ; 0:00.01  ; dataabs2c2acker ; 0:00.92  ; 120sz3 ; timeout solver      ; 2:00.50 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted1 ; 0:00.01  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted2 ; 0:00.01  ; 120sdatabs ; 0:01.51  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted2 ; 0:00.01  ; 120sdatabsacker ; 0:01.53  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted2 ; 0:00.01  ; 30svaphor ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.11 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted2 ; 0:00.01  ; dataabs2 ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted2 ; 0:00.01  ; dataabs2acker ; 0:00.06  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted2 ; 0:00.01  ; dataabs2c2 ; 0:00.71  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted2 ; 0:00.01  ; dataabs2c2acker ; 0:01.26  ; 120sz3 ; error solver      ; 1:23.47 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavahinted2 ; 0:00.01  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabs ; 0:01.29  ; 120sz3 ; sat      ; 0:00.40 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabsacker ; 0:01.74  ; 120sz3 ; sat      ; 0:00.31 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted ; 0:00.02  ; 30svaphor ; 0:00.01  ; 120sz3 ; sat      ; 0:04.77 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2 ; 0:00.04  ; 120sz3 ; sat      ; 0:00.59 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2acker ; 0:00.04  ; 120sz3 ; sat      ; 0:00.59 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2c2 ; 0:00.57  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2c2acker ; 0:01.07  ; 120sz3 ; error solver      ; 1:28.72 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted ; 0:00.02  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabs ; 0:01.52  ; 120sz3 ; sat      ; 0:00.38 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabsacker ; 0:01.46  ; 120sz3 ; sat      ; 0:00.37 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted1 ; 0:00.02  ; 30svaphor ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.07 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2 ; 0:00.06  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2acker ; 0:00.05  ; 120sz3 ; sat      ; 0:00.46 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2c2 ; 0:00.83  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2c2acker ; 0:01.15  ; 120sz3 ; error solver      ; 1:26.62 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted1 ; 0:00.02  ; noabs ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted2 ; 0:00.01  ; 120sdatabs ; 0:01.62  ; 120sz3 ; sat      ; 0:00.34 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted2 ; 0:00.01  ; 120sdatabsacker ; 0:01.54  ; 120sz3 ; sat      ; 0:00.29 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted2 ; 0:00.01  ; 30svaphor ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.13 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted2 ; 0:00.01  ; dataabs2 ; 0:00.05  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted2 ; 0:00.01  ; dataabs2acker ; 0:00.05  ; 120sz3 ; sat      ; 0:00.28 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted2 ; 0:00.01  ; dataabs2c2 ; 0:00.64  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted2 ; 0:00.01  ; dataabs2c2acker ; 0:00.87  ; 120sz3 ; error solver      ; 1:33.09 
ModifiedSAS16exp/Correct/esop2010_arrayappend ; 10scvjavaoldhinted2 ; 0:00.01  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava ; 0:00.01  ; 120sdatabs ; 0:00.41  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava ; 0:00.01  ; 120sdatabsacker ; 0:00.74  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava ; 0:00.01  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.11 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava ; 0:00.01  ; dataabs2 ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava ; 0:00.01  ; dataabs2acker ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava ; 0:00.01  ; dataabs2c2 ; 0:00.41  ; 120sz3 ; timeout solver      ; 2:00.06 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava ; 0:00.01  ; dataabs2c2acker ; 0:00.73  ; 120sz3 ; error solver      ; 1:23.57 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava ; 0:00.01  ; noabs ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava1 ; 0:00.00  ; 120sdatabs ; 0:00.48  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava1 ; 0:00.00  ; 120sdatabsacker ; 0:00.69  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava1 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava1 ; 0:00.00  ; dataabs2 ; 0:00.02  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava1 ; 0:00.00  ; dataabs2acker ; 0:00.05  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava1 ; 0:00.00  ; dataabs2c2 ; 0:00.24  ; 120sz3 ; timeout solver      ; 2:00.06 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava1 ; 0:00.00  ; dataabs2c2acker ; 0:00.62  ; 120sz3 ; timeout solver      ; 2:00.66 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava1 ; 0:00.00  ; noabs ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava2 ; 0:00.00  ; 120sdatabs ; 0:00.61  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava2 ; 0:00.00  ; 120sdatabsacker ; 0:00.56  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava2 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava2 ; 0:00.00  ; dataabs2 ; 0:00.03  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava2 ; 0:00.00  ; dataabs2acker ; 0:00.03  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava2 ; 0:00.00  ; dataabs2c2 ; 0:00.42  ; 120sz3 ; timeout solver      ; 2:00.09 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava2 ; 0:00.00  ; dataabs2c2acker ; 0:00.79  ; 120sz3 ; timeout solver      ; 2:00.48 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjava2 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted ; 0:00.01  ; 120sdatabs ; 0:00.75  ; 120sz3 ; sat      ; 0:00.36 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted ; 0:00.01  ; 120sdatabsacker ; 0:00.88  ; 120sz3 ; sat      ; 0:00.24 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted ; 0:00.01  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.05 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted ; 0:00.01  ; dataabs2 ; 0:00.03  ; 120sz3 ; sat      ; 0:00.24 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted ; 0:00.01  ; dataabs2acker ; 0:00.03  ; 120sz3 ; sat      ; 0:00.19 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted ; 0:00.01  ; dataabs2c2 ; 0:00.38  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted ; 0:00.01  ; dataabs2c2acker ; 0:00.98  ; 120sz3 ; timeout solver      ; 2:00.40 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted ; 0:00.01  ; noabs ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:00.71  ; 120sz3 ; sat      ; 0:00.46 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:00.93  ; 120sz3 ; sat      ; 0:00.39 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.06 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; dataabs2 ; 0:00.03  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; dataabs2acker ; 0:00.06  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; dataabs2c2 ; 0:00.41  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; dataabs2c2acker ; 0:00.61  ; 120sz3 ; timeout solver      ; 2:00.29 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; 120sdatabs ; 0:00.96  ; 120sz3 ; sat      ; 0:00.39 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; 120sdatabsacker ; 0:00.84  ; 120sz3 ; sat      ; 0:00.36 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.07 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; dataabs2 ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; dataabs2acker ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; dataabs2c2 ; 0:00.44  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; dataabs2c2acker ; 0:01.03  ; 120sz3 ; timeout solver      ; 2:00.12 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavahinted2 ; 0:00.01  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; 120sdatabs ; 0:00.64  ; 120sz3 ; sat      ; 0:00.30 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; 120sdatabsacker ; 0:00.71  ; 120sz3 ; sat      ; 0:00.22 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.07 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; dataabs2 ; 0:00.03  ; 120sz3 ; sat      ; 0:00.37 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; dataabs2acker ; 0:00.03  ; 120sz3 ; sat      ; 0:00.35 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; dataabs2c2 ; 0:00.54  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; dataabs2c2acker ; 0:01.00  ; 120sz3 ; timeout solver      ; 2:00.14 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted ; 0:00.01  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabs ; 0:00.94  ; 120sz3 ; sat      ; 0:00.30 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabsacker ; 0:00.77  ; 120sz3 ; sat      ; 0:00.25 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.08 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2 ; 0:00.03  ; 120sz3 ; sat      ; 0:10.85 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2acker ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2c2 ; 0:00.54  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2c2acker ; 0:00.71  ; 120sz3 ; timeout solver      ; 2:00.18 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted1 ; 0:00.02  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabs ; 0:00.80  ; 120sz3 ; sat      ; 0:00.40 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabsacker ; 0:00.72  ; 120sz3 ; sat      ; 0:00.24 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.06 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2 ; 0:00.03  ; 120sz3 ; sat      ; 0:18.15 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2acker ; 0:00.07  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2c2 ; 0:00.37  ; 120sz3 ; timeout solver      ; 2:00.00 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2c2acker ; 0:00.91  ; 120sz3 ; timeout solver      ; 2:00.15 
ModifiedSAS16exp/Correct/esop2010_array_copy ; 10scvjavaoldhinted2 ; 0:00.02  ; noabs ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.00  ; 120sdatabs ; 0:01.07  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.00  ; 120sdatabsacker ; 0:01.26  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.00  ; dataabs2 ; 0:00.06  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.00  ; dataabs2acker ; 0:00.07  ; 120sz3 ; sat      ; 0:01.01 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.00  ; dataabs2c2 ; 0:00.14  ; 120sz3 ; timeout solver      ; 2:00.21 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.00  ; dataabs2c2acker ; 0:00.22  ; 120sz3 ; sat      ; 0:03.82 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava1 ; 0:00.00  ; 120sdatabs ; 0:01.14  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava1 ; 0:00.00  ; 120sdatabsacker ; 0:00.94  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava1 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava1 ; 0:00.00  ; dataabs2 ; 0:00.03  ; 120sz3 ; timeout solver      ; 2:00.06 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava1 ; 0:00.00  ; dataabs2acker ; 0:00.03  ; 120sz3 ; sat      ; 0:00.39 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava1 ; 0:00.00  ; dataabs2c2 ; 0:00.18  ; 120sz3 ; timeout solver      ; 2:00.15 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava1 ; 0:00.00  ; dataabs2c2acker ; 0:00.23  ; 120sz3 ; sat      ; 0:04.23 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava1 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava2 ; 0:00.00  ; 120sdatabs ; 0:00.94  ; 120sz3 ; timeout solver      ; 2:00.03 
