file ; preprocess ; preprocesstime ; abs ; abstime ; solver ; result ; solvetime
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted1 ; 0:00.04  ; 30svaphor ; 0:00.02  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted1 ; 0:00.04  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabs ; 0:01.90  ; 30sz3 ; sat      ; 0:00.45 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabsacker ; 0:02.28  ; 30sz3 ; sat      ; 0:00.50 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted2 ; 0:00.03  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_reverse ; 10scvjavaoldhinted2 ; 0:00.03  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjava ; 0:00.00  ; 120sdatabs ; 0:00.88  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjava ; 0:00.00  ; 120sdatabsacker ; 0:00.79  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjava ; 0:00.00  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.05 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjava ; 0:00.00  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:01.18  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:01.65  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.02  ; 30sz3 ; timeout solver      ; 0:30.05 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:01.62  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:01.97  ; 30sz3 ; sat      ; 0:00.69 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.07 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabs ; 0:01.81  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabsacker ; 0:01.65  ; 30sz3 ; sat      ; 0:00.78 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted2 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.08 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavahinted2 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabs ; 0:01.69  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabsacker ; 0:01.61  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted ; 0:00.02  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted ; 0:00.02  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted1 ; 0:00.04  ; 120sdatabs ; 0:01.63  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted1 ; 0:00.04  ; 120sdatabsacker ; 0:01.68  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted1 ; 0:00.04  ; 30svaphor ; 0:00.02  ; 30sz3 ; timeout solver      ; 0:30.05 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted1 ; 0:00.04  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabs ; 0:01.54  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabsacker ; 0:01.93  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted2 ; 0:00.03  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strcpy ; 10scvjavaoldhinted2 ; 0:00.03  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjava ; 0:00.00  ; 120sdatabs ; 0:00.34  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjava ; 0:00.00  ; 120sdatabsacker ; 0:00.28  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjava ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjava ; 0:00.00  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:00.47  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:00.46  ; 30sz3 ; sat      ; 0:10.48 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:00.31  ; 30sz3 ; sat      ; 0:00.22 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:00.40  ; 30sz3 ; sat      ; 0:00.22 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabs ; 0:00.38  ; 30sz3 ; sat      ; 0:00.34 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabsacker ; 0:00.28  ; 30sz3 ; sat      ; 0:00.24 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted2 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavahinted2 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabs ; 0:00.37  ; 30sz3 ; sat      ; 0:00.24 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabsacker ; 0:00.58  ; 30sz3 ; sat      ; 0:00.21 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted ; 0:00.02  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.00 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted ; 0:00.02  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted1 ; 0:00.01  ; 120sdatabs ; 0:00.33  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted1 ; 0:00.01  ; 120sdatabsacker ; 0:00.43  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted1 ; 0:00.01  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted1 ; 0:00.01  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabs ; 0:00.38  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabsacker ; 0:00.42  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted2 ; 0:00.02  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_strlen ; 10scvjavaoldhinted2 ; 0:00.02  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjava ; 0:00.00  ; 120sdatabs ; 0:08.91  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjava ; 0:00.00  ; 120sdatabsacker ; 0:08.71  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjava ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.06 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjava ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted ; 0:00.01  ; 120sdatabs ; 0:12.68  ; 30sz3 ; sat      ; 0:01.26 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted ; 0:00.01  ; 120sdatabsacker ; 0:12.72  ; 30sz3 ; sat      ; 0:01.00 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted ; 0:00.01  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.05 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted ; 0:00.01  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted1 ; 0:00.01  ; 120sdatabs ; 0:12.49  ; 30sz3 ; sat      ; 0:01.28 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted1 ; 0:00.01  ; 120sdatabsacker ; 0:12.09  ; 30sz3 ; sat      ; 0:00.66 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted1 ; 0:00.01  ; 30svaphor ; 0:00.02  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted1 ; 0:00.01  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted2 ; 0:00.01  ; 120sdatabs ; 0:12.55  ; 30sz3 ; sat      ; 0:00.98 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted2 ; 0:00.01  ; 120sdatabsacker ; 0:12.58  ; 30sz3 ; sat      ; 0:00.89 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted2 ; 0:00.01  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.07 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavahinted2 ; 0:00.01  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabs ; 0:12.91  ; 30sz3 ; sat      ; 0:01.01 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabsacker ; 0:12.05  ; 30sz3 ; sat      ; 0:00.82 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted ; 0:00.02  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.06 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted ; 0:00.02  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.00 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted1 ; 0:00.03  ; 120sdatabs ; 0:11.85  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted1 ; 0:00.03  ; 120sdatabsacker ; 0:12.36  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted1 ; 0:00.03  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.07 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted1 ; 0:00.03  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabs ; 0:12.61  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabsacker ; 0:12.27  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted2 ; 0:00.03  ; 30svaphor ; 0:00.02  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_array_swapncopy ; 10scvjavaoldhinted2 ; 0:00.03  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjava ; 0:00.01  ; 120sdatabs ; 0:00.75  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjava ; 0:00.01  ; 120sdatabsacker ; 0:00.60  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjava ; 0:00.01  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjava ; 0:00.01  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:01.18  ; 30sz3 ; sat      ; 0:00.25 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:01.15  ; 30sz3 ; sat      ; 0:00.27 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.05 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.01 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:00.99  ; 30sz3 ; sat      ; 0:00.47 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:01.13  ; 30sz3 ; sat      ; 0:00.34 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.04 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.00 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabs ; 0:00.90  ; 30sz3 ; sat      ; 0:00.49 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabsacker ; 0:01.12  ; 30sz3 ; sat      ; 0:00.37 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted2 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavahinted2 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted ; 0:00.01  ; 120sdatabs ; 0:00.96  ; 30sz3 ; sat      ; 0:00.24 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted ; 0:00.01  ; 120sdatabsacker ; 0:01.10  ; 30sz3 ; sat      ; 0:00.22 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted ; 0:00.01  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted ; 0:00.01  ; noabs ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted1 ; 0:00.03  ; 120sdatabs ; 0:01.09  ; 30sz3 ; sat      ; 0:00.40 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted1 ; 0:00.03  ; 120sdatabsacker ; 0:01.11  ; 30sz3 ; sat      ; 0:00.31 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted1 ; 0:00.03  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.03 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted1 ; 0:00.03  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabs ; 0:01.07  ; 30sz3 ; sat      ; 0:00.53 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabsacker ; 0:00.90  ; 30sz3 ; sat      ; 0:00.24 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted2 ; 0:00.03  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.02 
ModifiedSAS16exp/Correct/esop2010_memcpy ; 10scvjavaoldhinted2 ; 0:00.03  ; noabs ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
NSAD2020_running_example ; 10scvjava ; 0:00.00  ; 120sdatabs ; 0:00.89  ; 30sz3 ; timeout solver      ; 0:30.02 
NSAD2020_running_example ; 10scvjava ; 0:00.00  ; 120sdatabsacker ; 0:00.96  ; 30sz3 ; timeout solver      ; 0:30.03 
NSAD2020_running_example ; 10scvjava ; 0:00.00  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.02 
NSAD2020_running_example ; 10scvjava ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; unknown      ; 0:04.89 
NSAD2020_running_example ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:01.44  ; 30sz3 ; unknown      ; 0:01.26 
NSAD2020_running_example ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:01.75  ; 30sz3 ; sat      ; 0:01.42 
NSAD2020_running_example ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; timeout solver      ; 0:30.00 
NSAD2020_running_example ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.01  ; 30sz3 ; unknown      ; 0:00.82 
NSAD2020_running_example ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:01.38  ; 30sz3 ; timeout solver      ; 0:30.03 
NSAD2020_running_example ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:01.62  ; 30sz3 ; timeout solver      ; 0:30.00 
NSAD2020_running_example ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; unknown      ; 0:01.02 
NSAD2020_running_example ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.00  ; 30sz3 ; unknown      ; 0:00.93 
NSAD2020_running_example ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabs ; 0:01.41  ; 30sz3 ; timeout solver      ; 0:30.03 
NSAD2020_running_example ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabsacker ; 0:01.55  ; 30sz3 ; timeout solver      ; 0:30.01 
NSAD2020_running_example ; 10scvjavahinted2 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 30sz3 ; unknown      ; 0:01.28 
NSAD2020_running_example ; 10scvjavahinted2 ; 0:00.00  ; noabs ; 0:00.01  ; 30sz3 ; unknown      ; 0:00.77 
NSAD2020_running_example ; 10scvjavaoldhinted ; 0:00.01  ; 120sdatabs ; 0:01.40  ; 30sz3 ; sat      ; 0:20.35 
NSAD2020_running_example ; 10scvjavaoldhinted ; 0:00.01  ; 120sdatabsacker ; 0:01.78  ; 30sz3 ; sat      ; 0:00.70 
NSAD2020_running_example ; 10scvjavaoldhinted ; 0:00.01  ; 30svaphor ; 0:00.00  ; 30sz3 ; timeout solver      ; 0:30.00 
NSAD2020_running_example ; 10scvjavaoldhinted ; 0:00.01  ; noabs ; 0:00.00  ; 30sz3 ; unknown      ; 0:00.80 
NSAD2020_running_example ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabs ; 0:01.47  ; 30sz3 ; sat      ; 0:17.44 
NSAD2020_running_example ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabsacker ; 0:01.62  ; 30sz3 ; sat      ; 0:01.20 
NSAD2020_running_example ; 10scvjavaoldhinted1 ; 0:00.02  ; 30svaphor ; 0:00.00  ; 30sz3 ; unknown      ; 0:01.55 
NSAD2020_running_example ; 10scvjavaoldhinted1 ; 0:00.02  ; noabs ; 0:00.00  ; 30sz3 ; unknown      ; 0:00.71 
NSAD2020_running_example ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabs ; 0:01.28  ; 30sz3 ; sat      ; 0:17.61 
NSAD2020_running_example ; 10scvjavaoldhinted2 ; 0:00.03  ; 120sdatabsacker ; 0:01.54  ; 30sz3 ; sat      ; 0:01.22 
NSAD2020_running_example ; 10scvjavaoldhinted2 ; 0:00.03  ; 30svaphor ; 0:00.02  ; 30sz3 ; unknown      ; 0:01.48 
NSAD2020_running_example ; 10scvjavaoldhinted2 ; 0:00.03  ; noabs ; 0:00.00  ; 30sz3 ; unknown      ; 0:00.71 
