file;preprocess;preprocesstime;abs;abstime;solver;result;solvetime
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn1;0:00.00;dataabs_basic_cell2;0:05.27;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn1;0:00.00;dataabs_basic_cell2;0:05.27;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn1;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd0;unsat;0:00.12
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn1;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd1;unsat;0:00.06
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn1;0:00.00;vaphor_cell1;0:00.01;z3_satrd0_slsrd_0_spacerrd0;unsat;0:00.13
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn1;0:00.00;vaphor_cell1;0:00.01;z3_satrd0_slsrd_0_spacerrd1;unsat;0:00.10
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn1;0:00.00;vaphor_cell2;0:00.02;z3_satrd0_slsrd_0_spacerrd0;unsat;0:00.21
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn1;0:00.00;vaphor_cell2;0:00.02;z3_satrd0_slsrd_0_spacerrd1;unsat;0:00.15
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;dataabs_acker_cell1;0:00.11;z3_satrd0_slsrd_0_spacerrd0;unsat;0:00.05
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;dataabs_acker_cell1;0:00.11;z3_satrd0_slsrd_0_spacerrd1;unsat;0:00.08
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;dataabs_acker_cell2;0:10.50;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.10
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;dataabs_acker_cell2;0:10.50;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.13
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;dataabs_basic_cell1;0:00.09;z3_satrd0_slsrd_0_spacerrd0;unsat;0:00.08
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;dataabs_basic_cell1;0:00.09;z3_satrd0_slsrd_0_spacerrd1;unsat;0:00.08
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;dataabs_basic_cell2;0:05.40;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;dataabs_basic_cell2;0:05.40;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd0;unsat;0:00.11
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd1;unsat;0:00.06
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;vaphor_cell1;0:00.01;z3_satrd0_slsrd_0_spacerrd0;unsat;0:00.22
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;vaphor_cell1;0:00.01;z3_satrd0_slsrd_0_spacerrd1;unsat;0:00.11
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;vaphor_cell2;0:00.02;z3_satrd0_slsrd_0_spacerrd0;unsat;0:00.13
ModifiedSAS16exp/buggy/esop2010_mergeinterleave_buggy;600scvjava_nohints_pn2;0:00.00;vaphor_cell2;0:00.02;z3_satrd0_slsrd_0_spacerrd1;unsat;0:00.14
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;dataabs_acker_cell1;0:00.05;z3_satrd0_slsrd_0_spacerrd0;sat;0:00.11
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;dataabs_acker_cell1;0:00.05;z3_satrd0_slsrd_0_spacerrd1;sat;0:00.15
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;dataabs_acker_cell2;0:00.76;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.03
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;dataabs_acker_cell2;0:00.76;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;dataabs_basic_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd0;sat;0:00.17
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;dataabs_basic_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd1;sat;0:00.17
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;dataabs_basic_cell2;0:00.39;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;dataabs_basic_cell2;0:00.39;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd0;sat;0:03.99
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd1;sat;0:02.88
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;vaphor_cell2;0:00.02;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.04
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn0;0:00.00;vaphor_cell2;0:00.02;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.05
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;dataabs_acker_cell1;0:00.05;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;dataabs_acker_cell1;0:00.05;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;dataabs_acker_cell2;0:00.70;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.03
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;dataabs_acker_cell2;0:00.70;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;dataabs_basic_cell1;0:00.04;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;dataabs_basic_cell1;0:00.04;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;dataabs_basic_cell2;0:00.37;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;dataabs_basic_cell2;0:00.37;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.03
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;vaphor_cell2;0:00.02;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.05
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn1;0:00.00;vaphor_cell2;0:00.02;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.05
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;dataabs_acker_cell1;0:00.05;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;dataabs_acker_cell1;0:00.05;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;dataabs_acker_cell2;0:00.71;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;dataabs_acker_cell2;0:00.71;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;dataabs_basic_cell1;0:00.04;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;dataabs_basic_cell1;0:00.04;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;dataabs_basic_cell2;0:00.39;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;dataabs_basic_cell2;0:00.39;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.07
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;vaphor_cell2;0:00.03;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.07
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_hinted_pn2;0:00.00;vaphor_cell2;0:00.03;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.05
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;dataabs_acker_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;dataabs_acker_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;dataabs_acker_cell2;0:00.57;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;dataabs_acker_cell2;0:00.57;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.03
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;dataabs_basic_cell1;0:00.02;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;dataabs_basic_cell1;0:00.02;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;dataabs_basic_cell2;0:00.29;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;dataabs_basic_cell2;0:00.29;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd0;sat;0:00.99
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd1;sat;0:00.58
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;vaphor_cell2;0:00.01;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.05
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn0;0:00.00;vaphor_cell2;0:00.01;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.03
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;dataabs_acker_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;dataabs_acker_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;dataabs_acker_cell2;0:00.63;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.03
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;dataabs_acker_cell2;0:00.63;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.03
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;dataabs_basic_cell1;0:00.04;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;dataabs_basic_cell1;0:00.04;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;dataabs_basic_cell2;0:00.31;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;dataabs_basic_cell2;0:00.31;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd0;sat;0:01.12
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd1;sat;0:00.54
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;vaphor_cell2;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.03
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn1;0:00.00;vaphor_cell2;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.04
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;dataabs_acker_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;dataabs_acker_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;dataabs_acker_cell2;0:00.54;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.05
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;dataabs_acker_cell2;0:00.54;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;dataabs_basic_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;dataabs_basic_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;dataabs_basic_cell2;0:00.35;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;dataabs_basic_cell2;0:00.35;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd0;sat;0:01.14
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd1;sat;0:00.54
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;vaphor_cell2;0:00.01;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.03
ModifiedSAS16exp/Correct/esop2010_arrayappend;600scvjava_nohints_pn2;0:00.00;vaphor_cell2;0:00.01;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.03
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;dataabs_acker_cell1;0:00.04;z3_satrd0_slsrd_0_spacerrd0;sat;0:00.10
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;dataabs_acker_cell1;0:00.04;z3_satrd0_slsrd_0_spacerrd1;sat;0:00.11
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;dataabs_acker_cell2;0:00.51;z3_satrd0_slsrd_0_spacerrd0;sat;0:31.44
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;dataabs_acker_cell2;0:00.51;z3_satrd0_slsrd_0_spacerrd1;sat;0:34.70
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;dataabs_basic_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd0;sat;0:00.16
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;dataabs_basic_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd1;sat;0:00.13
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;dataabs_basic_cell2;0:00.27;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;dataabs_basic_cell2;0:00.27;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;vaphor_cell1;0:00.01;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.03
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;vaphor_cell1;0:00.01;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;vaphor_cell2;0:00.01;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.04
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn0;0:00.00;vaphor_cell2;0:00.01;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.05
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;dataabs_acker_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;dataabs_acker_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;dataabs_acker_cell2;0:00.52;z3_satrd0_slsrd_0_spacerrd0;sat;0:19.97
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;dataabs_acker_cell2;0:00.52;z3_satrd0_slsrd_0_spacerrd1;sat;0:36.49
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;dataabs_basic_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;dataabs_basic_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;dataabs_basic_cell2;0:00.26;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;dataabs_basic_cell2;0:00.26;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;noabs;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.02
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;vaphor_cell1;0:00.00;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.01
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;vaphor_cell2;0:00.01;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.04
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn1;0:00.00;vaphor_cell2;0:00.01;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.04
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn2;0:00.00;dataabs_acker_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn2;0:00.00;dataabs_acker_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn2;0:00.00;dataabs_acker_cell2;0:00.47;z3_satrd0_slsrd_0_spacerrd0;sat;0:21.13
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn2;0:00.00;dataabs_acker_cell2;0:00.47;z3_satrd0_slsrd_0_spacerrd1;sat;0:34.85
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn2;0:00.00;dataabs_basic_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn2;0:00.00;dataabs_basic_cell1;0:00.03;z3_satrd0_slsrd_0_spacerrd1;timeoutsolver;0:40.00
ModifiedSAS16exp/Correct/esop2010_array_copy;600scvjava_hinted_pn2;0:00.00;dataabs_basic_cell2;0:00.26;z3_satrd0_slsrd_0_spacerrd0;timeoutsolver;0:40.00
